Label=Anomalous
network[son<-parent]=
61<-517: 0.02512562814070352
541<-61: 0.01507537688442211
517<-541: 0.01507537688442211
61<-61: 0.1507537688442211
517<-61: 0.01507537688442211
541<-517: 0.010050251256281407
61<-541: 0.010050251256281407
517<-517: 0.005025125628140704

nodeInfo=(Event,position embedding)
541: 541,7
61: 61,1
517: 517,9


Sequence Order: 517 61 541 517 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 517 61 61 61 61 61 61 61 61 61 517 541 517 541 517 61 61 541 61 517 517 61 541 61 61 61 61 61 61
