Label=Anomalous
network[son<-parent]=
61<-541: 0.01507537688442211
541<-61: 0.010050251256281407
541<-541: 0.005025125628140704
160<-61: 0.005025125628140704
160<-160: 0.20100502512562815
96<-160: 0.005025125628140704
160<-96: 0.005025125628140704

nodeInfo=(Event,position embedding)
160: 160,1
61: 61,44
96: 96,17
541: 541,45


Sequence Order: 541 61 541 61 541 541 61 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 96 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160
