Label=Normal
network[son<-parent]=
243<-315: 0.06030150753768844
315<-243: 0.05527638190954774
243<-243: 0.05527638190954774
315<-315: 0.06532663316582915
149<-243: 0.005025125628140704
243<-149: 0.005025125628140704

nodeInfo=(Event,position embedding)
315: 315,2
149: 149,9
243: 243,1


Sequence Order: 315 243 315 243 243 315 243 243 243 315 315 243 315 315 315 243 243 315 243 243 315 315 315 315 243 243 243 243 315 315 315 315 243 243 315 315 243 243 315 315 243 149 243 315 315 243 243 315 315 243
