Label=Anomalous
network[son<-parent]=
293<-293: 0.04522613065326633
161<-293: 0.09045226130653267
293<-161: 0.09045226130653267
546<-293: 0.005025125628140704
462<-546: 0.005025125628140704
265<-462: 0.005025125628140704
161<-265: 0.005025125628140704

nodeInfo=(Event,position embedding)
161: 161,1
546: 546,8
293: 293,2
265: 265,6
462: 462,7


Sequence Order: 293 293 161 293 161 293 293 293 161 293 161 293 161 293 161 293 161 293 161 293 161 293 161 293 293 293 293 293 161 293 161 293 161 293 161 293 161 293 161 293 161 293 546 462 265 161 293 293 293 161
