Label=Anomalous
network[son<-parent]=
557<-557: 0.06030150753768844
212<-557: 0.01507537688442211
557<-212: 0.01507537688442211
212<-212: 0.01507537688442211
87<-557: 0.005025125628140704
171<-87: 0.005025125628140704
171<-171: 0.07537688442211055
96<-171: 0.005025125628140704
96<-96: 0.05025125628140704

nodeInfo=(Event,position embedding)
96: 96,1
171: 171,12
557: 557,29
212: 212,33
87: 87,28


Sequence Order: 557 557 557 557 557 557 557 212 557 557 212 557 557 557 212 212 212 212 557 557 557 557 87 171 171 171 171 171 171 171 171 171 171 171 171 171 171 171 171 96 96 96 96 96 96 96 96 96 96 96
