Label=Normal
network[son<-parent]=
523<-523: 0.04020100502512563
17<-523: 0.06030150753768844
523<-17: 0.05025125628140704
524<-17: 0.020100502512562814
523<-524: 0.020100502512562814
17<-17: 0.035175879396984924
524<-523: 0.010050251256281407
17<-524: 0.010050251256281407

nodeInfo=(Event,position embedding)
17: 17,3
523: 523,1
524: 524,2


Sequence Order: 523 523 523 523 523 17 523 17 524 523 17 17 523 17 524 523 17 17 523 17 523 17 17 523 524 523 523 523 17 523 524 17 17 17 523 17 523 17 523 523 523 17 524 17 17 523 17 17 524 523
