Label=Anomalous
network[son<-parent]=
181<-181: 0.18090452261306533
432<-181: 0.005025125628140704
132<-432: 0.010050251256281407
181<-132: 0.010050251256281407
516<-181: 0.010050251256281407
432<-516: 0.005025125628140704
516<-516: 0.02512562814070352

nodeInfo=(Event,position embedding)
432: 432,16
516: 516,1
132: 132,15
181: 181,7


Sequence Order: 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 181 432 132 181 181 181 181 181 181 516 432 132 181 181 181 181 181 181 181 181 516 516 516 516 516 516
