Label=Anomalous
network[son<-parent]=
293<-293: 0.1457286432160804
456<-293: 0.005025125628140704
354<-456: 0.03015075376884422
470<-354: 0.010050251256281407
456<-470: 0.005025125628140704
456<-354: 0.020100502512562814
579<-470: 0.005025125628140704
579<-579: 0.02512562814070352

nodeInfo=(Event,position embedding)
354: 354,8
579: 579,1
293: 293,21
456: 456,9
470: 470,7


Sequence Order: 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 456 354 470 456 354 456 354 456 354 456 354 456 354 470 579 579 579 579 579 579
