Label=Anomalous
network[son<-parent]=
557<-557: 0.07035175879396985
354<-557: 0.020100502512562814
456<-354: 0.01507537688442211
557<-456: 0.01507537688442211
470<-354: 0.005025125628140704
470<-470: 0.005025125628140704
144<-470: 0.005025125628140704
144<-144: 0.05527638190954774
293<-144: 0.03015075376884422
144<-293: 0.02512562814070352

nodeInfo=(Event,position embedding)
354: 354,26
293: 293,1
456: 456,36
557: 557,27
144: 144,2
470: 470,24


Sequence Order: 557 557 557 557 557 557 354 456 557 354 456 557 557 354 456 557 557 557 557 557 557 557 557 557 354 470 470 144 144 144 293 144 293 144 144 144 293 144 144 144 144 293 144 144 144 144 144 293 144 293
