Label=Anomalous
network[son<-parent]=
214<-473: 0.01507537688442211
214<-214: 0.1658291457286432
473<-214: 0.010050251256281407
147<-214: 0.005025125628140704
147<-147: 0.005025125628140704
71<-147: 0.010050251256281407
71<-71: 0.03015075376884422
147<-71: 0.005025125628140704

nodeInfo=(Event,position embedding)
473: 473,29
147: 147,6
214: 214,12
71: 71,1


Sequence Order: 473 214 214 214 214 214 214 473 214 214 214 214 214 214 214 214 214 214 214 214 214 473 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 147 147 71 71 71 147 71 71 71 71 71
