Label=Normal
network[son<-parent]=
292<-292: 0.06532663316582915
64<-292: 0.05025125628140704
292<-64: 0.04020100502512563
64<-64: 0.07035175879396985
557<-64: 0.010050251256281407
64<-557: 0.005025125628140704
292<-557: 0.005025125628140704

nodeInfo=(Event,position embedding)
64: 64,1
292: 292,5
557: 557,16


Sequence Order: 292 292 64 292 64 292 64 64 64 64 64 64 64 292 64 64 64 64 64 557 64 292 292 64 292 292 292 64 292 292 292 292 64 64 557 292 292 292 292 292 64 292 64 292 292 292 64 64 64 64
