Label=Anomalous
network[son<-parent]=
541<-61: 0.05025125628140704
541<-541: 0.07537688442211055
61<-541: 0.04522613065326633
61<-61: 0.03015075376884422
488<-541: 0.005025125628140704
488<-488: 0.01507537688442211
10<-488: 0.005025125628140704
10<-10: 0.005025125628140704
19<-10: 0.005025125628140704
19<-19: 0.005025125628140704
158<-19: 0.005025125628140704

nodeInfo=(Event,position embedding)
488: 488,6
10: 10,4
19: 19,2
61: 61,14
541: 541,10
158: 158,1


Sequence Order: 61 541 541 61 541 61 61 541 61 541 541 61 61 541 541 541 541 541 541 61 541 61 541 61 61 61 61 61 541 541 61 541 541 541 541 541 61 541 541 541 541 488 488 488 488 10 10 19 19 158
