Label=Normal
network[son<-parent]=
352<-352: 0.06030150753768844
569<-352: 0.005025125628140704
456<-569: 0.005025125628140704
354<-456: 0.05025125628140704
456<-354: 0.04522613065326633
307<-354: 0.035175879396984924
470<-307: 0.005025125628140704
470<-470: 0.005025125628140704
307<-470: 0.005025125628140704
354<-307: 0.03015075376884422

nodeInfo=(Event,position embedding)
352: 352,38
354: 354,2
456: 456,18
307: 307,1
470: 470,14
569: 569,37


Sequence Order: 352 352 352 352 352 352 352 352 352 352 352 352 352 569 456 354 456 354 456 354 456 354 456 354 456 354 456 354 456 354 456 354 456 354 307 470 470 307 354 307 354 307 354 307 354 307 354 307 354 307
