Label=Normal
network[son<-parent]=
557<-158: 0.05527638190954774
158<-557: 0.06030150753768844
158<-158: 0.04020100502512563
212<-158: 0.01507537688442211
557<-212: 0.010050251256281407
557<-557: 0.02512562814070352
333<-158: 0.005025125628140704
557<-333: 0.010050251256281407
333<-557: 0.005025125628140704
158<-212: 0.005025125628140704
570<-557: 0.005025125628140704
158<-570: 0.005025125628140704
212<-557: 0.005025125628140704

nodeInfo=(Event,position embedding)
333: 333,31
557: 557,2
212: 212,1
570: 570,19
158: 158,3


Sequence Order: 158 557 158 158 158 212 557 158 557 557 158 557 158 158 557 158 333 557 557 333 557 158 212 557 158 212 158 158 557 557 557 570 158 158 557 557 158 158 557 158 557 158 158 158 557 158 557 158 557 212
