Label=Normal
network[son<-parent]=
546<-265: 0.02512562814070352
546<-546: 0.05527638190954774
462<-546: 0.03015075376884422
546<-462: 0.005025125628140704
462<-462: 0.04020100502512563
265<-462: 0.04020100502512563
462<-265: 0.01507537688442211
265<-265: 0.035175879396984924

nodeInfo=(Event,position embedding)
265: 265,1
546: 546,13
462: 462,4


Sequence Order: 265 546 546 546 546 546 546 462 546 462 462 462 265 462 462 265 462 265 265 265 265 265 546 462 265 546 462 265 546 462 265 546 546 546 546 546 546 546 462 462 462 462 462 462 265 265 462 265 265 265
