Label=Anomalous
network[son<-parent]=
557<-557: 0.12060301507537688
212<-557: 0.01507537688442211
557<-212: 0.005025125628140704
158<-557: 0.005025125628140704
557<-158: 0.010050251256281407
570<-212: 0.005025125628140704
158<-570: 0.005025125628140704
15<-212: 0.005025125628140704
15<-15: 0.07537688442211055

nodeInfo=(Event,position embedding)
557: 557,18
15: 15,1
212: 212,17
570: 570,20
158: 158,19


Sequence Order: 557 557 557 212 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 158 557 212 570 158 557 212 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
