Label=Anomalous
network[son<-parent]=
61<-61: 0.1407035175879397
517<-61: 0.02512562814070352
61<-517: 0.020100502512562814
541<-61: 0.020100502512562814
517<-541: 0.005025125628140704
541<-541: 0.010050251256281407
61<-541: 0.020100502512562814
541<-517: 0.005025125628140704

nodeInfo=(Event,position embedding)
517: 517,1
541: 541,7
61: 61,2


Sequence Order: 61 61 61 61 61 517 61 61 541 517 61 61 61 541 541 61 61 61 61 61 61 61 61 541 61 61 61 61 517 61 61 61 61 61 517 61 61 61 517 541 61 61 541 541 61 61 61 61 61 517
