Label=Anomalous
network[son<-parent]=
354<-557: 0.01507537688442211
456<-354: 0.010050251256281407
557<-456: 0.010050251256281407
10<-354: 0.005025125628140704
293<-10: 0.005025125628140704
293<-293: 0.20100502512562815

nodeInfo=(Event,position embedding)
354: 354,43
293: 293,1
456: 456,45
10: 10,42
557: 557,44


Sequence Order: 557 354 456 557 354 456 557 354 10 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293
