Label=Anomalous
network[son<-parent]=
557<-557: 0.04522613065326633
212<-557: 0.01507537688442211
557<-212: 0.020100502512562814
517<-557: 0.005025125628140704
212<-517: 0.005025125628140704
144<-557: 0.005025125628140704
523<-144: 0.005025125628140704
523<-523: 0.11557788944723618
127<-523: 0.01507537688442211
523<-127: 0.010050251256281407
127<-127: 0.005025125628140704

nodeInfo=(Event,position embedding)
517: 517,40
523: 523,2
557: 557,32
144: 144,31
212: 212,37
127: 127,1


Sequence Order: 557 557 212 557 557 212 557 557 557 557 517 212 557 212 557 557 557 557 557 144 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 127 523 523 523 523 523 523 523 523 523 523 127 127 523 127
