Label=Normal
network[son<-parent]=
64<-292: 0.07537688442211055
292<-64: 0.07035175879396985
292<-292: 0.04522613065326633
64<-64: 0.035175879396984924
557<-292: 0.005025125628140704
292<-557: 0.005025125628140704
354<-292: 0.005025125628140704
292<-354: 0.005025125628140704

nodeInfo=(Event,position embedding)
64: 64,1
354: 354,18
292: 292,3
557: 557,43


Sequence Order: 292 64 292 292 64 64 292 557 292 64 292 64 292 292 292 64 292 292 64 64 292 64 64 292 292 64 64 64 292 64 292 292 354 292 64 64 292 64 292 64 292 292 64 292 64 292 292 292 64 64
