Label=Anomalous
network[son<-parent]=
570<-570: 0.03015075376884422
19<-570: 0.005025125628140704
570<-19: 0.005025125628140704
158<-570: 0.005025125628140704
570<-158: 0.005025125628140704
557<-570: 0.005025125628140704
144<-557: 0.005025125628140704
144<-144: 0.005025125628140704
369<-144: 0.005025125628140704
127<-369: 0.005025125628140704
127<-127: 0.1708542713567839

nodeInfo=(Event,position embedding)
557: 557,39
144: 144,37
369: 369,36
19: 19,48
570: 570,40
158: 158,41
127: 127,1


Sequence Order: 570 570 19 570 570 570 570 570 570 158 570 557 144 144 369 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127
