Label=Anomalous
network[son<-parent]=
214<-214: 0.08040201005025126
107<-214: 0.005025125628140704
107<-107: 0.010050251256281407
214<-107: 0.005025125628140704
571<-214: 0.02512562814070352
571<-571: 0.01507537688442211
214<-571: 0.01507537688442211
473<-571: 0.005025125628140704
214<-473: 0.005025125628140704
140<-571: 0.005025125628140704
214<-140: 0.02512562814070352
140<-214: 0.020100502512562814
140<-140: 0.03015075376884422

nodeInfo=(Event,position embedding)
107: 107,44
140: 140,2
214: 214,1
473: 473,29
571: 571,19


Sequence Order: 214 214 214 214 107 107 107 214 214 571 571 571 571 214 214 214 214 214 214 214 571 473 214 571 214 214 214 571 214 214 214 571 140 214 140 214 140 140 214 140 140 140 214 214 214 140 140 140 140 214
