Label=Anomalous
network[son<-parent]=
61<-61: 0.07537688442211055
517<-61: 0.020100502512562814
61<-517: 0.03015075376884422
541<-61: 0.035175879396984924
541<-541: 0.04522613065326633
517<-541: 0.01507537688442211
61<-541: 0.020100502512562814
541<-517: 0.005025125628140704

nodeInfo=(Event,position embedding)
517: 517,9
541: 541,1
61: 61,3


Sequence Order: 61 61 517 61 61 61 541 541 517 61 61 541 517 61 61 61 61 61 61 61 61 541 61 61 61 517 61 541 61 61 61 541 541 541 61 517 541 541 541 517 61 517 61 541 541 541 541 61 541 541
