Label=Anomalous
network[son<-parent]=
396<-396: 0.20603015075376885
390<-396: 0.005025125628140704
117<-390: 0.005025125628140704
365<-117: 0.005025125628140704
117<-365: 0.005025125628140704
220<-117: 0.005025125628140704
117<-220: 0.005025125628140704
158<-117: 0.005025125628140704
48<-158: 0.005025125628140704

nodeInfo=(Event,position embedding)
390: 390,8
396: 396,9
365: 365,6
48: 48,1
117: 117,3
220: 220,4
158: 158,2


Sequence Order: 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 396 390 117 365 117 220 117 158 48
