Label=Anomalous
network[son<-parent]=
103<-103: 0.22110552763819097
344<-103: 0.005025125628140704
5<-344: 0.005025125628140704
103<-5: 0.005025125628140704
377<-103: 0.005025125628140704
103<-377: 0.005025125628140704

nodeInfo=(Event,position embedding)
344: 344,21
377: 377,13
5: 5,20
103: 103,1


Sequence Order: 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 344 5 103 103 103 103 103 103 377 103 103 103 103 103 103 103 103 103 103 103 103
