Label=Normal
network[son<-parent]=
557<-557: 0.08040201005025126
158<-557: 0.005025125628140704
557<-158: 0.005025125628140704
212<-557: 0.05527638190954774
212<-212: 0.04020100502512563
557<-212: 0.05025125628140704
333<-557: 0.005025125628140704
557<-333: 0.005025125628140704

nodeInfo=(Event,position embedding)
333: 333,26
212: 212,1
557: 557,2
158: 158,43


Sequence Order: 557 557 557 557 557 557 557 158 557 557 557 557 212 212 557 557 212 557 557 212 557 557 212 557 333 557 557 212 212 557 212 212 212 212 557 557 212 557 557 212 557 212 212 557 212 212 212 557 557 212
