Label=Anomalous
network[son<-parent]=
1<-1: 0.02512562814070352
491<-1: 0.005025125628140704
491<-491: 0.15577889447236182
96<-491: 0.005025125628140704
88<-96: 0.010050251256281407
96<-88: 0.005025125628140704
358<-88: 0.010050251256281407
88<-358: 0.01507537688442211
61<-88: 0.005025125628140704
541<-61: 0.005025125628140704
358<-541: 0.005025125628140704

nodeInfo=(Event,position embedding)
96: 96,10
1: 1,45
541: 541,5
358: 358,2
491: 491,13
88: 88,1
61: 61,6


Sequence Order: 1 1 1 1 1 1 491 491 491 491 491 491 491 491 491 491 491 491 491 491 491 491 491 491 491 491 491 491 491 491 491 491 491 491 491 491 491 491 96 88 96 88 358 88 61 541 358 88 358 88
