Label=Anomalous
network[son<-parent]=
98<-98: 0.04522613065326633
235<-98: 0.010050251256281407
235<-235: 0.09547738693467336
98<-235: 0.010050251256281407
541<-98: 0.005025125628140704
541<-541: 0.010050251256281407
235<-541: 0.005025125628140704
541<-235: 0.005025125628140704
158<-541: 0.005025125628140704
523<-158: 0.005025125628140704
523<-523: 0.05025125628140704

nodeInfo=(Event,position embedding)
98: 98,21
523: 523,1
235: 235,14
541: 541,13
158: 158,12


Sequence Order: 98 98 98 98 98 98 98 98 98 235 235 235 235 235 235 235 235 98 541 541 541 235 235 235 235 235 235 235 98 98 235 235 235 235 235 235 235 541 158 523 523 523 523 523 523 523 523 523 523 523
