Label=Normal
network[son<-parent]=
557<-158: 0.010050251256281407
557<-557: 0.09547738693467336
212<-557: 0.035175879396984924
212<-212: 0.02512562814070352
557<-212: 0.03015075376884422
523<-212: 0.005025125628140704
158<-523: 0.005025125628140704
158<-557: 0.005025125628140704
212<-158: 0.005025125628140704
158<-212: 0.005025125628140704
158<-158: 0.02512562814070352

nodeInfo=(Event,position embedding)
523: 523,13
212: 212,7
557: 557,8
158: 158,1


Sequence Order: 158 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 212 212 557 557 212 212 212 557 212 557 557 212 557 557 557 212 212 557 557 212 212 523 158 557 158 212 557 212 158 158 158 158 158 158
