Label=Normal
network[son<-parent]=
352<-352: 0.11557788944723618
144<-352: 0.005025125628140704
158<-144: 0.005025125628140704
158<-158: 0.02512562814070352
570<-158: 0.005025125628140704
557<-570: 0.005025125628140704
557<-557: 0.02512562814070352
144<-557: 0.010050251256281407
144<-144: 0.02512562814070352
570<-144: 0.010050251256281407
158<-570: 0.010050251256281407
557<-158: 0.005025125628140704

nodeInfo=(Event,position embedding)
352: 352,27
557: 557,6
144: 144,3
570: 570,2
158: 158,1


Sequence Order: 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 144 158 158 158 158 570 557 557 557 557 144 144 144 144 570 158 158 158 557 557 557 144 144 144 570 158
