Label=Normal
network[son<-parent]=
302<-302: 0.010050251256281407
131<-302: 0.005025125628140704
131<-131: 0.01507537688442211
302<-131: 0.005025125628140704
245<-302: 0.005025125628140704
245<-245: 0.20603015075376885

nodeInfo=(Event,position embedding)
131: 131,45
245: 245,1
302: 302,43


Sequence Order: 302 302 131 131 131 131 302 302 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245 245
