Label=Anomalous
network[son<-parent]=
1<-1: 0.18592964824120603
226<-1: 0.005025125628140704
81<-226: 0.005025125628140704
81<-81: 0.02512562814070352
576<-81: 0.005025125628140704
87<-576: 0.005025125628140704
158<-87: 0.005025125628140704
158<-158: 0.010050251256281407

nodeInfo=(Event,position embedding)
576: 576,5
1: 1,13
226: 226,12
81: 81,6
87: 87,4
158: 158,1


Sequence Order: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 226 81 81 81 81 81 81 576 87 158 158 158
