Label=Normal
network[son<-parent]=
265<-462: 0.08040201005025126
546<-265: 0.07537688442211055
462<-546: 0.07537688442211055
118<-265: 0.005025125628140704
546<-118: 0.005025125628140704
546<-546: 0.005025125628140704

nodeInfo=(Event,position embedding)
265: 265,3
546: 546,1
118: 118,21
462: 462,4


Sequence Order: 462 265 546 462 265 546 462 265 546 462 265 546 462 265 546 462 265 546 462 265 546 462 265 546 462 265 546 462 265 118 546 462 265 546 462 265 546 462 265 546 462 265 546 462 265 546 462 265 546 546
