Label=Normal
network[son<-parent]=
315<-315: 0.21105527638190955
546<-315: 0.005025125628140704
546<-546: 0.005025125628140704
462<-546: 0.005025125628140704
462<-462: 0.005025125628140704
238<-462: 0.005025125628140704
238<-238: 0.005025125628140704
315<-238: 0.005025125628140704

nodeInfo=(Event,position embedding)
546: 546,43
315: 315,1
462: 462,41
238: 238,39


Sequence Order: 315 315 315 315 315 315 546 546 462 462 238 238 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315
