Label=Normal
network[son<-parent]=
64<-64: 0.09045226130653267
292<-64: 0.035175879396984924
64<-292: 0.02512562814070352
292<-292: 0.07537688442211055
557<-292: 0.010050251256281407
292<-557: 0.005025125628140704
64<-557: 0.005025125628140704

nodeInfo=(Event,position embedding)
64: 64,3
292: 292,1
557: 557,23


Sequence Order: 64 64 292 64 292 292 292 557 292 64 64 292 292 64 64 64 64 64 64 64 64 64 64 292 292 292 292 557 64 64 64 292 64 292 292 292 292 292 292 292 292 292 64 64 64 64 64 64 292 292
