Label=Anomalous
network[son<-parent]=
333<-333: 0.035175879396984924
160<-333: 0.005025125628140704
160<-160: 0.1507537688442211
541<-160: 0.02512562814070352
160<-541: 0.020100502512562814
541<-541: 0.010050251256281407

nodeInfo=(Event,position embedding)
160: 160,3
541: 541,1
333: 333,43


Sequence Order: 333 333 333 333 333 333 333 333 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 160 541 160 541 541 160 541 160 541 160 541 541
