Label=Normal
network[son<-parent]=
352<-352: 0.1306532663316583
158<-352: 0.005025125628140704
557<-158: 0.03015075376884422
557<-557: 0.020100502512562814
535<-557: 0.03015075376884422
535<-535: 0.005025125628140704
158<-535: 0.02512562814070352

nodeInfo=(Event,position embedding)
352: 352,24
557: 557,2
158: 158,3
535: 535,1


Sequence Order: 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 352 158 557 557 557 557 557 535 535 158 557 535 158 557 535 158 557 535 158 557 535 158 557 535
