Label=Normal
network[son<-parent]=
212<-557: 0.08040201005025126
158<-212: 0.06532663316582915
557<-158: 0.07537688442211055
570<-212: 0.005025125628140704
570<-570: 0.005025125628140704
158<-570: 0.005025125628140704
569<-212: 0.005025125628140704
158<-569: 0.005025125628140704

nodeInfo=(Event,position embedding)
557: 557,2
212: 212,1
569: 569,4
570: 570,11
158: 158,3


Sequence Order: 557 212 158 557 212 158 557 212 158 557 212 158 557 212 158 557 212 158 557 212 158 557 212 158 557 212 158 557 212 158 557 212 158 557 212 158 557 212 570 570 158 557 212 158 557 212 569 158 557 212
