Label=Anomalous
network[son<-parent]=
557<-557: 0.1708542713567839
212<-557: 0.010050251256281407
158<-212: 0.005025125628140704
158<-158: 0.01507537688442211
557<-158: 0.010050251256281407
212<-212: 0.010050251256281407
481<-212: 0.005025125628140704
569<-481: 0.005025125628140704
570<-569: 0.005025125628140704
517<-570: 0.005025125628140704
158<-517: 0.005025125628140704

nodeInfo=(Event,position embedding)
481: 481,8
517: 517,5
557: 557,1
212: 212,9
569: 569,7
570: 570,6
158: 158,3


Sequence Order: 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 212 158 158 158 557 557 557 212 212 212 481 569 570 517 158 158 557 557
