Label=Normal
network[son<-parent]=
557<-557: 0.18090452261306533
212<-557: 0.010050251256281407
557<-212: 0.005025125628140704
570<-557: 0.005025125628140704
158<-570: 0.010050251256281407
158<-158: 0.010050251256281407
557<-158: 0.005025125628140704
212<-212: 0.010050251256281407
570<-212: 0.005025125628140704
570<-570: 0.005025125628140704

nodeInfo=(Event,position embedding)
570: 570,2
212: 212,4
557: 557,7
158: 158,1


Sequence Order: 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 212 557 557 557 557 557 570 158 158 158 557 557 557 212 212 212 570 570 158
