Label=Normal
network[son<-parent]=
523<-523: 0.19597989949748743
557<-523: 0.005025125628140704
557<-557: 0.02512562814070352
212<-557: 0.010050251256281407
557<-212: 0.005025125628140704
523<-212: 0.005025125628140704

nodeInfo=(Event,position embedding)
523: 523,1
212: 212,5
557: 557,6


Sequence Order: 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 557 557 557 212 557 557 557 557 212 523 523 523 523
