Label=Anomalous
network[son<-parent]=
293<-293: 0.12060301507537688
456<-293: 0.01507537688442211
293<-456: 0.010050251256281407
557<-293: 0.03015075376884422
293<-557: 0.035175879396984924
557<-557: 0.010050251256281407
354<-293: 0.010050251256281407
293<-354: 0.010050251256281407
557<-456: 0.005025125628140704

nodeInfo=(Event,position embedding)
456: 456,10
354: 354,13
557: 557,3
293: 293,1


Sequence Order: 293 293 293 456 293 293 293 293 557 293 557 557 293 557 293 293 557 557 293 354 293 293 293 293 293 293 293 293 293 293 293 293 293 293 456 557 293 354 293 293 456 293 293 293 557 293 293 557 293 293
