Label=Anomalous
network[son<-parent]=
293<-293: 0.16080402010050251
456<-293: 0.005025125628140704
557<-456: 0.010050251256281407
557<-557: 0.05025125628140704
354<-557: 0.005025125628140704
470<-354: 0.005025125628140704
470<-470: 0.005025125628140704
456<-470: 0.005025125628140704

nodeInfo=(Event,position embedding)
354: 354,11
293: 293,18
456: 456,8
557: 557,1
470: 470,9


Sequence Order: 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 456 557 557 557 557 557 354 470 470 456 557 557 557 557 557 557 557
