Label=Anomalous
network[son<-parent]=
214<-214: 0.18090452261306533
473<-214: 0.010050251256281407
214<-473: 0.010050251256281407
140<-214: 0.020100502512562814
214<-140: 0.020100502512562814
140<-140: 0.005025125628140704

nodeInfo=(Event,position embedding)
473: 473,29
140: 140,12
214: 214,1


Sequence Order: 214 214 214 214 214 214 214 214 473 214 214 214 214 214 214 214 214 214 214 214 214 473 214 140 214 140 214 214 214 214 214 214 140 214 214 214 214 140 140 214 214 214 214 214 214 214 214 214 214 214
