Label=Anomalous
network[son<-parent]=
212<-212: 0.02512562814070352
557<-212: 0.04020100502512563
212<-557: 0.04020100502512563
557<-557: 0.06030150753768844
177<-212: 0.005025125628140704
222<-177: 0.005025125628140704
222<-222: 0.07035175879396985

nodeInfo=(Event,position embedding)
177: 177,16
212: 212,17
557: 557,18
222: 222,1


Sequence Order: 212 212 557 212 557 557 212 212 557 212 212 557 557 557 557 557 557 212 212 557 212 557 557 557 557 557 557 557 212 212 557 212 557 212 177 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222
