Label=Anomalous
network[son<-parent]=
214<-473: 0.01507537688442211
473<-214: 0.010050251256281407
214<-214: 0.1708542713567839
140<-214: 0.020100502512562814
214<-140: 0.020100502512562814
140<-140: 0.010050251256281407

nodeInfo=(Event,position embedding)
473: 473,9
140: 140,3
214: 214,1


Sequence Order: 473 214 473 214 214 214 214 214 214 214 214 214 140 214 140 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 140 214 214 214 473 214 214 214 140 140 140 214 214
