Label=Normal
network[son<-parent]=
557<-557: 0.1507537688442211
212<-557: 0.010050251256281407
557<-212: 0.010050251256281407
158<-557: 0.005025125628140704
158<-158: 0.02512562814070352
517<-158: 0.005025125628140704
517<-517: 0.020100502512562814
158<-517: 0.005025125628140704
333<-158: 0.005025125628140704
333<-333: 0.005025125628140704
517<-333: 0.005025125628140704

nodeInfo=(Event,position embedding)
517: 517,1
333: 333,5
557: 557,16
212: 212,39
158: 158,7


Sequence Order: 557 557 557 557 557 212 557 557 557 557 557 212 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 158 158 158 158 158 517 517 158 158 333 333 517 517 517 517
