Label=Anomalous
network[son<-parent]=
214<-214: 0.135678391959799
473<-214: 0.005025125628140704
214<-473: 0.005025125628140704
302<-214: 0.005025125628140704
302<-302: 0.04522613065326633
28<-302: 0.010050251256281407
302<-28: 0.010050251256281407
105<-302: 0.01507537688442211
302<-105: 0.01507537688442211

nodeInfo=(Event,position embedding)
105: 105,3
302: 302,1
214: 214,21
473: 473,41
28: 28,14


Sequence Order: 214 214 214 214 214 214 214 214 214 473 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 302 302 302 28 302 302 28 302 105 302 302 302 302 302 302 105 302 105 302 302
