Label=Anomalous
network[son<-parent]=
557<-557: 0.11055276381909548
354<-557: 0.02512562814070352
456<-354: 0.020100502512562814
557<-456: 0.020100502512562814
10<-354: 0.005025125628140704
293<-10: 0.005025125628140704
293<-293: 0.05025125628140704
479<-293: 0.005025125628140704
293<-479: 0.005025125628140704

nodeInfo=(Event,position embedding)
354: 354,15
293: 293,1
456: 456,25
10: 10,14
557: 557,16
479: 479,2


Sequence Order: 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 354 456 557 354 456 557 354 456 557 354 456 557 557 557 557 557 557 557 557 557 354 10 293 293 293 293 293 293 293 293 293 293 293 479 293
