Label=Anomalous
network[son<-parent]=
293<-293: 0.05527638190954774
7<-293: 0.005025125628140704
7<-7: 0.035175879396984924
532<-7: 0.005025125628140704
235<-532: 0.005025125628140704
235<-235: 0.1306532663316583
293<-235: 0.005025125628140704
235<-293: 0.005025125628140704

nodeInfo=(Event,position embedding)
235: 235,1
532: 532,36
293: 293,22
7: 7,37


Sequence Order: 293 293 293 293 293 293 7 7 7 7 7 7 7 7 532 235 235 235 235 235 235 235 293 293 293 293 293 293 293 235 235 235 235 235 235 235 235 235 235 235 235 235 235 235 235 235 235 235 235 235
