Label=Anomalous
network[son<-parent]=
214<-214: 0.09547738693467336
107<-214: 0.005025125628140704
214<-107: 0.005025125628140704
140<-214: 0.01507537688442211
214<-140: 0.01507537688442211
302<-214: 0.005025125628140704
302<-302: 0.08040201005025126
28<-302: 0.01507537688442211
302<-28: 0.010050251256281407

nodeInfo=(Event,position embedding)
107: 107,45
140: 140,25
302: 302,2
214: 214,23
28: 28,1


Sequence Order: 214 214 214 214 214 107 214 214 214 214 214 214 214 214 214 214 140 214 214 214 214 140 214 214 214 140 214 214 302 302 302 302 302 302 302 302 28 302 302 302 302 302 302 28 302 302 302 302 302 28
