Label=Anomalous
network[son<-parent]=
219<-219: 0.1507537688442211
466<-219: 0.005025125628140704
466<-466: 0.07537688442211055
219<-466: 0.005025125628140704
158<-219: 0.005025125628140704
158<-158: 0.005025125628140704

nodeInfo=(Event,position embedding)
466: 466,11
219: 219,3
158: 158,1


Sequence Order: 219 219 219 219 219 219 219 219 219 219 219 219 219 219 219 219 219 219 219 219 219 219 219 219 466 466 466 466 466 466 466 466 466 466 466 466 466 466 466 466 219 219 219 219 219 219 219 219 158 158
