Label=Anomalous
network[son<-parent]=
44<-44: 0.19597989949748743
135<-44: 0.005025125628140704
206<-135: 0.005025125628140704
135<-206: 0.005025125628140704
135<-135: 0.010050251256281407
126<-135: 0.005025125628140704
135<-126: 0.005025125628140704
78<-135: 0.005025125628140704
135<-78: 0.005025125628140704
44<-135: 0.005025125628140704

nodeInfo=(Event,position embedding)
135: 135,11
44: 44,1
78: 78,12
206: 206,18
126: 126,14


Sequence Order: 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 135 206 135 135 135 126 135 78 135 44 44 44 44 44 44 44 44 44 44
