Label=Normal
network[son<-parent]=
64<-557: 0.010050251256281407
64<-64: 0.05527638190954774
292<-64: 0.05527638190954774
64<-292: 0.05025125628140704
292<-292: 0.05025125628140704
557<-64: 0.005025125628140704
557<-292: 0.005025125628140704
292<-557: 0.005025125628140704
354<-292: 0.005025125628140704
64<-354: 0.005025125628140704

nodeInfo=(Event,position embedding)
64: 64,1
354: 354,12
292: 292,3
557: 557,28


Sequence Order: 557 64 64 292 64 64 64 292 64 292 64 64 292 292 292 64 557 64 292 292 292 292 557 292 64 292 292 64 292 292 292 64 64 64 64 292 64 292 354 64 64 64 292 292 64 64 292 292 64 64
