Label=Normal
network[son<-parent]=
570<-158: 0.010050251256281407
158<-570: 0.01507537688442211
158<-158: 0.18592964824120603
333<-158: 0.005025125628140704
158<-333: 0.005025125628140704
411<-158: 0.005025125628140704
158<-411: 0.005025125628140704
174<-158: 0.005025125628140704
174<-174: 0.005025125628140704
570<-174: 0.005025125628140704

nodeInfo=(Event,position embedding)
333: 333,26
174: 174,12
570: 570,8
411: 411,22
158: 158,1


Sequence Order: 158 570 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 333 158 158 158 411 158 158 158 158 158 158 158 158 174 174 570 158 158 570 158 158 158 158 158 158 158
