Label=Normal
network[son<-parent]=
120<-120: 0.19597989949748743
557<-120: 0.005025125628140704
557<-557: 0.005025125628140704
212<-557: 0.005025125628140704
120<-212: 0.005025125628140704
158<-120: 0.01507537688442211
120<-158: 0.01507537688442211

nodeInfo=(Event,position embedding)
120: 120,1
212: 212,33
557: 557,34
158: 158,16


Sequence Order: 120 120 120 120 120 120 120 120 120 120 120 120 120 120 120 557 557 212 120 158 120 120 120 120 120 120 120 120 120 120 120 120 158 120 158 120 120 120 120 120 120 120 120 120 120 120 120 120 120 120
