Label=Anomalous
network[son<-parent]=
127<-557: 0.06030150753768844
557<-127: 0.05527638190954774
557<-557: 0.005025125628140704
212<-127: 0.005025125628140704
127<-212: 0.005025125628140704
127<-127: 0.11557788944723618

nodeInfo=(Event,position embedding)
212: 212,25
557: 557,27
127: 127,1


Sequence Order: 557 127 557 127 557 557 127 557 127 557 127 557 127 557 127 557 127 557 127 557 127 557 127 557 127 212 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127 127
