Label=Normal
network[son<-parent]=
557<-557: 0.19095477386934673
158<-557: 0.01507537688442211
557<-158: 0.010050251256281407
212<-158: 0.005025125628140704
557<-212: 0.01507537688442211
212<-557: 0.010050251256281407

nodeInfo=(Event,position embedding)
212: 212,13
557: 557,1
158: 158,27


Sequence Order: 557 557 557 557 557 158 557 557 557 557 557 557 557 557 158 557 557 557 557 557 557 557 557 158 212 557 557 557 557 557 212 557 557 557 557 557 557 212 557 557 557 557 557 557 557 557 557 557 557 557
