Label=Anomalous
network[son<-parent]=
161<-161: 0.19095477386934673
91<-161: 0.005025125628140704
445<-91: 0.005025125628140704
445<-445: 0.01507537688442211
223<-445: 0.005025125628140704
223<-223: 0.02512562814070352

nodeInfo=(Event,position embedding)
161: 161,12
91: 91,11
445: 445,7
223: 223,1


Sequence Order: 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 91 445 445 445 445 223 223 223 223 223 223
