Label=Normal
network[son<-parent]=
557<-557: 0.19597989949748743
517<-557: 0.005025125628140704
158<-517: 0.005025125628140704
557<-158: 0.005025125628140704
569<-557: 0.005025125628140704
144<-569: 0.005025125628140704
158<-144: 0.005025125628140704
158<-158: 0.01507537688442211
333<-158: 0.005025125628140704

nodeInfo=(Event,position embedding)
517: 517,39
557: 557,8
333: 333,1
144: 144,6
569: 569,7
158: 158,2


Sequence Order: 557 557 557 557 557 557 557 557 557 557 557 517 158 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 569 144 158 158 158 158 333
