Label=Anomalous
network[son<-parent]=
235<-235: 0.06532663316582915
293<-235: 0.01507537688442211
293<-293: 0.06030150753768844
532<-293: 0.005025125628140704
532<-532: 0.005025125628140704
235<-532: 0.010050251256281407
161<-293: 0.005025125628140704
161<-161: 0.07537688442211055
532<-161: 0.005025125628140704

nodeInfo=(Event,position embedding)
161: 161,12
235: 235,3
532: 532,11
293: 293,1


Sequence Order: 235 235 293 293 293 293 293 293 293 532 532 235 235 235 235 235 235 293 293 293 293 293 293 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 161 532 235 235 235 235 235 235 235 235 293 293
