Label=Normal
network[son<-parent]=
265<-546: 0.010050251256281407
462<-265: 0.01507537688442211
265<-462: 0.07537688442211055
546<-265: 0.07035175879396985
546<-546: 0.005025125628140704
462<-546: 0.06532663316582915
546<-462: 0.005025125628140704

nodeInfo=(Event,position embedding)
265: 265,2
546: 546,1
462: 462,3


Sequence Order: 546 265 462 265 546 546 462 265 462 265 546 462 265 546 462 265 546 462 265 546 462 265 546 462 265 546 462 265 546 462 546 265 462 265 546 462 265 546 462 265 546 462 265 546 462 265 546 462 265 546
