Label=Normal
network[son<-parent]=
557<-557: 0.16080402010050251
354<-557: 0.02512562814070352
456<-354: 0.02512562814070352
557<-456: 0.02512562814070352
10<-557: 0.005025125628140704
557<-10: 0.005025125628140704

nodeInfo=(Event,position embedding)
456: 456,9
354: 354,10
10: 10,5
557: 557,1


Sequence Order: 557 557 557 354 456 557 557 557 557 557 557 557 557 557 557 557 557 557 354 456 557 557 557 557 557 557 354 456 557 557 557 557 557 557 557 557 557 354 456 557 354 456 557 557 557 10 557 557 557 557
