Label=Anomalous
network[son<-parent]=
507<-507: 0.21608040201005024
10<-507: 0.005025125628140704
507<-10: 0.005025125628140704
479<-507: 0.005025125628140704
507<-479: 0.005025125628140704
365<-507: 0.005025125628140704
507<-365: 0.005025125628140704

nodeInfo=(Event,position embedding)
10: 10,31
507: 507,1
365: 365,8
479: 479,12


Sequence Order: 507 507 507 507 507 507 507 507 507 507 507 507 507 507 507 507 507 507 507 10 507 507 507 507 507 507 507 507 507 507 507 507 507 507 507 507 507 507 479 507 507 507 365 507 507 507 507 507 507 507
